age,annual_income,monthly_income_reported,employment_years,credit_score,loan_amount,debt_to_income,num_late_payments,num_credit_cards,has_cosigner,random_noise,defaulted
30.0,59987.0,5070.0,7.6,721.0,36489.0,0.166,1,1,1,-0.995,0
52.0,33315.0,2757.0,30.0,675.0,10617.0,0.357,1,3,0,0.541,0
35.0,54824.0,4658.0,1.2,648.0,5781.0,0.185,0,4,0,-0.877,0
31.0,58535.0,4723.0,6.0,573.0,18269.0,0.52,8,4,0,0.08,1
36.0,59722.0,5114.0,8.7,655.0,29978.0,0.158,1,3,1,-1.941,0
46.0,36616.0,3130.0,7.5,619.0,16791.0,0.241,0,3,0,-0.298,0
35.0,82413.0,7175.0,5.3,598.0,56473.0,0.405,2,4,1,-0.577,1
33.0,52835.0,4492.0,8.5,594.0,13349.0,0.245,4,1,0,-1.12,0
36.0,67075.0,5638.0,4.6,676.0,31991.0,0.349,0,7,0,-0.328,0
24.0,32103.0,2744.0,0.1,610.0,25094.0,0.383,1,0,0,0.96,1
42.0,50759.0,4177.0,17.2,668.0,14479.0,0.318,1,2,1,-0.685,0
21.0,90118.0,7450.0,0.6,536.0,33981.0,0.189,2,7,0,-1.383,1
33.0,85107.0,7083.0,3.3,697.0,67717.0,0.221,0,2,1,1.587,0
46.0,38419.0,3289.0,25.3,690.0,6082.0,0.262,0,1,0,-0.347,0
41.0,43027.0,3524.0,19.2,653.0,20661.0,0.359,2,2,0,1.3,0
44.0,35249.0,2881.0,23.6,683.0,11553.0,0.381,1,3,0,-0.959,0
37.0,40933.0,3427.0,8.9,730.0,3463.0,0.321,0,3,0,1.098,0
51.0,29305.0,2477.0,7.3,562.0,18186.0,0.37,3,6,0,0.886,0
48.0,51684.0,4246.0,4.9,667.0,10292.0,0.141,0,4,0,0.873,0
43.0,73130.0,6176.0,21.7,580.0,52584.0,0.33,1,5,0,0.614,0
48.0,38631.0,3307.0,25.1,679.0,14038.0,0.294,1,3,1,1.083,0
46.0,52803.0,4506.0,19.5,652.0,8368.0,0.35,0,4,1,-0.085,0
33.0,49805.0,4180.0,6.7,662.0,11680.0,0.375,1,2,0,-0.17,0
23.0,88423.0,7355.0,1.2,720.0,59655.0,0.195,1,0,0,0.79,0
43.0,41767.0,3601.0,15.9,725.0,13800.0,0.289,1,2,0,1.757,0
44.0,42457.0,3539.0,0.2,736.0,10283.0,0.433,1,2,0,2.987,0
50.0,37586.0,3191.0,15.7,640.0,8897.0,0.33,2,3,0,0.229,1
28.0,32965.0,2855.0,5.2,712.0,16067.0,0.29,2,2,0,-0.705,0
28.0,69788.0,5913.0,6.1,698.0,16932.0,0.178,2,2,1,-0.066,0
43.0,51756.0,4227.0,10.4,639.0,38894.0,0.354,0,4,0,-0.686,1
37.0,56373.0,4581.0,12.8,675.0,4906.0,0.161,1,4,1,0.007,0
21.0,97604.0,8085.0,0.1,651.0,16289.0,0.282,0,3,0,0.019,0
42.0,100160.0,8465.0,5.2,760.0,37231.0,0.251,0,0,0,0.338,0
21.0,26220.0,2204.0,0.1,717.0,5407.0,0.339,0,1,1,0.434,0
28.0,73616.0,6405.0,2.6,638.0,46670.0,0.24,1,2,0,0.364,1
53.0,60878.0,5117.0,11.3,637.0,44892.0,0.267,1,2,0,-1.375,0
58.0,44684.0,3699.0,14.2,734.0,22348.0,0.209,0,3,1,-0.707,0
25.0,63739.0,5191.0,2.2,755.0,44012.0,0.275,1,2,0,-0.987,0
34.0,25291.0,2157.0,6.3,685.0,16450.0,0.321,1,1,0,0.696,0
38.0,106221.0,8851.0,9.1,711.0,17948.0,0.265,0,3,0,-1.886,0
58.0,69343.0,5604.0,28.3,765.0,7531.0,0.269,2,1,0,1.321,0
33.0,37263.0,3107.0,1.8,649.0,19443.0,0.316,0,1,1,0.67,0
33.0,42262.0,3452.0,4.5,668.0,33256.0,0.4,0,2,0,0.268,0
55.0,25557.0,2112.0,0.0,694.0,17224.0,0.374,0,2,1,-1.055,0
34.0,47754.0,3980.0,0.4,630.0,24461.0,0.171,1,2,0,-0.006,0
46.0,44261.0,3622.0,15.7,787.0,5896.0,0.377,3,1,1,-1.464,0
22.0,30297.0,2500.0,1.5,630.0,19232.0,0.437,0,1,0,0.906,1
36.0,78011.0,6404.0,4.9,667.0,43860.0,0.371,0,2,0,0.057,0
21.0,97699.0,8025.0,0.4,794.0,73314.0,0.059,0,1,0,1.622,0
26.0,54327.0,4436.0,1.3,530.0,31621.0,0.326,5,3,0,1.532,1
47.0,47932.0,3956.0,3.9,677.0,6118.0,0.438,0,2,0,0.291,0
37.0,66892.0,5475.0,15.4,621.0,33907.0,0.255,4,1,0,0.874,0
34.0,54516.0,4596.0,8.3,664.0,19234.0,0.59,1,3,0,1.697,0
30.0,33796.0,2828.0,6.9,579.0,12371.0,0.082,2,5,0,-1.447,0
36.0,41002.0,3499.0,13.7,641.0,21515.0,0.315,1,3,0,-0.216,1
41.0,48132.0,4162.0,12.5,668.0,34883.0,0.372,0,2,0,-0.074,0
49.0,61499.0,5194.0,5.2,679.0,38119.0,0.317,0,1,1,0.845,0
21.0,55232.0,4644.0,0.7,723.0,3685.0,0.315,0,2,1,0.29,0
29.0,60461.0,5113.0,6.6,501.0,9689.0,0.196,1,3,0,0.221,0
40.0,27692.0,2329.0,8.2,655.0,8928.0,0.242,1,2,1,-1.31,0
37.0,74194.0,6189.0,10.4,653.0,41810.0,0.357,0,1,0,-0.687,0
42.0,55085.0,4588.0,10.9,661.0,28955.0,0.089,0,3,0,0.681,0
41.0,173478.0,14161.0,7.0,666.0,74208.0,0.391,1,6,0,0.015,1
35.0,46196.0,3914.0,9.8,607.0,17213.0,0.289,3,2,0,-0.344,1
32.0,63618.0,5298.0,3.0,553.0,40853.0,0.355,1,3,1,-0.207,0
35.0,196465.0,16847.0,5.0,678.0,23924.0,0.385,2,2,1,0.953,0
51.0,60020.0,5093.0,12.4,597.0,29787.0,0.673,3,2,0,0.516,1
30.0,53351.0,4390.0,6.1,691.0,35018.0,0.44,0,2,0,-0.573,0
37.0,35277.0,3013.0,14.8,602.0,8971.0,0.18,2,1,0,1.993,0
40.0,109405.0,8650.0,12.3,715.0,22066.0,0.516,0,3,0,0.053,0
55.0,32646.0,2826.0,25.5,669.0,18122.0,0.029,4,0,0,-0.66,0
35.0,66656.0,5406.0,4.3,663.0,12113.0,0.256,1,4,0,-0.719,0
49.0,44444.0,3740.0,16.8,651.0,18496.0,0.317,0,3,0,0.569,0
52.0,50508.0,4245.0,3.3,633.0,37483.0,0.268,2,0,1,1.002,0
37.0,28979.0,2469.0,8.0,648.0,2768.0,0.328,1,2,0,1.356,0
36.0,100659.0,8333.0,10.8,748.0,73669.0,0.283,0,4,0,0.877,1
34.0,48537.0,3871.0,2.6,554.0,9357.0,0.428,5,1,0,0.447,1
35.0,31834.0,2635.0,13.7,621.0,13108.0,0.252,0,3,0,-0.998,0
47.0,96645.0,8018.0,11.4,740.0,14417.0,0.288,0,4,0,0.999,0
41.0,43837.0,3503.0,13.8,724.0,25531.0,0.477,0,1,0,0.321,0
41.0,63938.0,5333.0,9.7,759.0,51043.0,0.397,1,0,0,0.836,1
26.0,80316.0,6549.0,4.1,658.0,22213.0,0.283,2,0,0,0.287,1
27.0,68078.0,5747.0,4.3,570.0,50617.0,0.347,0,1,0,-0.113,1
62.0,20468.0,1697.0,5.1,585.0,12229.0,0.487,1,5,1,-0.041,1
36.0,75207.0,6513.0,14.8,647.0,58215.0,0.162,0,0,0,0.347,1
29.0,52565.0,4358.0,6.3,716.0,29113.0,0.191,2,2,1,-0.09,0
54.0,47431.0,3987.0,15.9,650.0,26633.0,0.243,0,5,1,-1.412,0
41.0,52366.0,4345.0,14.3,644.0,39683.0,0.322,0,2,1,2.019,0
44.0,26651.0,2149.0,6.4,691.0,15872.0,0.397,2,1,0,-0.834,1
36.0,59968.0,4977.0,12.7,668.0,41113.0,0.224,1,0,1,-1.798,0
34.0,29766.0,2518.0,6.0,632.0,7841.0,0.206,2,2,0,-0.468,0
36.0,48362.0,4079.0,13.0,596.0,8544.0,0.169,2,4,0,-1.098,0
23.0,59007.0,4888.0,0.8,727.0,31276.0,0.206,1,3,0,2.934,0
37.0,89179.0,7215.0,13.5,740.0,21355.0,0.234,0,3,0,-0.159,0
41.0,38035.0,3210.0,19.3,596.0,14163.0,0.084,0,4,0,0.96,0
58.0,105694.0,8882.0,37.6,651.0,73107.0,0.244,0,4,0,0.149,0
39.0,84219.0,7137.0,14.7,714.0,44073.0,0.195,0,1,1,-2.187,0
21.0,45336.0,3757.0,0.7,581.0,34360.0,0.284,4,4,0,1.044,1
37.0,33395.0,2689.0,8.8,690.0,10554.0,0.47,0,3,0,-1.17,0
68.0,28721.0,2419.0,5.1,640.0,7481.0,0.141,1,4,0,0.479,0
48.0,62154.0,5179.0,15.4,583.0,13070.0,0.401,0,1,0,-1.466,0
29.0,39471.0,3381.0,5.1,787.0,30877.0,0.467,1,5,1,0.204,0
45.0,94353.0,7867.0,1.6,637.0,35121.0,0.396,1,5,0,-0.137,1
30.0,40510.0,3373.0,6.8,700.0,29980.0,0.334,3,2,0,-0.216,1
23.0,36673.0,3082.0,0.5,582.0,11320.0,0.431,1,4,0,-0.023,1
34.0,61097.0,5031.0,8.5,773.0,16239.0,0.363,0,1,1,-0.59,1
39.0,40391.0,3323.0,9.0,801.0,25371.0,0.411,2,2,1,-2.331,0
21.0,55212.0,4592.0,0.9,555.0,28354.0,0.312,4,0,0,0.754,1
25.0,85715.0,7011.0,1.2,649.0,38014.0,0.194,0,0,0,1.14,0
38.0,57979.0,4809.0,3.1,755.0,22042.0,0.416,0,3,0,0.301,1
34.0,58077.0,5027.0,7.4,631.0,23221.0,0.561,0,9,1,-1.48,1
42.0,60319.0,5131.0,10.3,694.0,40766.0,0.266,0,2,1,-0.427,0
25.0,25673.0,2153.0,0.7,543.0,4232.0,0.302,4,1,0,0.226,0
46.0,65606.0,5637.0,15.9,613.0,5792.0,0.311,1,2,0,-1.025,0
25.0,59104.0,4844.0,4.5,684.0,3219.0,0.153,1,2,0,0.592,0
56.0,82198.0,7191.0,26.7,632.0,34626.0,0.215,2,7,0,0.913,0
21.0,72237.0,5964.0,0.2,635.0,47929.0,0.33,5,4,1,-0.729,0
26.0,50222.0,4353.0,1.4,555.0,27784.0,0.291,5,4,0,1.207,1
43.0,87524.0,7585.0,12.6,712.0,69392.0,0.302,0,7,0,-0.554,0
56.0,48214.0,3877.0,24.6,579.0,24467.0,0.303,2,2,0,-0.178,0
41.0,61470.0,5273.0,21.0,778.0,26544.0,0.288,0,2,0,-0.016,0
44.0,47814.0,3962.0,2.5,613.0,23248.0,0.223,4,1,0,1.177,0
38.0,67703.0,5578.0,9.9,721.0,48179.0,0.343,0,6,1,-0.217,0
27.0,46428.0,3910.0,6.6,712.0,2831.0,0.333,0,1,0,1.35,0
33.0,115438.0,9426.0,1.4,592.0,46161.0,0.212,4,5,0,-0.852,1
25.0,136339.0,11476.0,4.5,622.0,48861.0,0.341,5,2,0,2.306,1
24.0,81500.0,6664.0,1.8,629.0,62347.0,0.238,2,3,0,-1.376,1
42.0,110048.0,9203.0,16.1,641.0,20958.0,0.365,1,3,0,0.569,0
26.0,27514.0,2354.0,2.4,570.0,1903.0,0.296,2,3,1,-0.402,0
42.0,29012.0,2436.0,18.1,706.0,15195.0,0.339,3,1,1,-2.318,0
24.0,47590.0,3937.0,3.3,613.0,24688.0,0.318,1,4,0,0.434,0
41.0,56030.0,4720.0,3.5,654.0,16221.0,0.294,1,1,0,0.6,0
33.0,50307.0,4074.0,9.4,735.0,22880.0,0.333,0,1,0,1.027,0
53.0,26269.0,2152.0,0.7,700.0,13069.0,0.384,0,3,1,-0.485,0
42.0,92347.0,7629.0,6.0,619.0,29069.0,0.312,1,0,0,0.127,0
52.0,144998.0,12273.0,17.5,742.0,52980.0,0.31,0,1,0,0.796,0
30.0,97883.0,8223.0,5.8,710.0,15304.0,0.265,1,1,1,-0.185,0
39.0,89642.0,7550.0,6.8,614.0,56319.0,0.118,1,3,0,-0.535,0
27.0,60891.0,5071.0,1.9,625.0,20818.0,0.303,1,3,0,0.181,0
33.0,37637.0,3087.0,2.3,731.0,20103.0,0.173,3,2,0,1.581,0
35.0,56825.0,4876.0,3.6,716.0,21024.0,0.243,0,0,0,-0.537,0
30.0,141861.0,11657.0,1.3,555.0,24356.0,0.213,2,3,0,-0.208,0
25.0,46943.0,3945.0,1.2,590.0,27015.0,0.228,2,3,0,-1.002,1
22.0,44818.0,3726.0,2.0,710.0,16269.0,0.234,0,1,0,0.133,0
21.0,90524.0,7629.0,0.3,578.0,17111.0,0.349,1,2,0,1.035,0
26.0,93269.0,7678.0,5.8,719.0,69964.0,0.333,0,3,1,-1.584,0
45.0,37554.0,3195.0,6.1,799.0,27038.0,0.311,0,3,0,-0.267,0
21.0,48895.0,4187.0,0.5,686.0,29110.0,0.421,1,3,1,1.014,0
23.0,43881.0,3729.0,0.5,596.0,21153.0,0.606,2,0,1,-0.487,1
58.0,56752.0,4744.0,0.6,673.0,29448.0,0.351,2,1,0,-0.635,0
31.0,90377.0,7466.0,6.9,736.0,28935.0,0.391,0,3,0,-0.578,0
42.0,38303.0,3372.0,7.3,671.0,9469.0,0.328,2,3,0,0.649,0
45.0,89809.0,7336.0,8.6,698.0,44370.0,0.365,0,2,0,0.142,1
45.0,57574.0,4882.0,10.3,609.0,34833.0,0.138,1,2,1,1.12,0
21.0,156667.0,13142.0,1.0,610.0,66013.0,0.03,1,5,1,-0.428,0
35.0,63485.0,5284.0,6.2,727.0,45815.0,0.089,1,6,0,0.095,0
21.0,52653.0,4404.0,0.1,610.0,17971.0,0.238,0,1,1,-0.081,0
65.0,71233.0,5876.0,12.5,485.0,23675.0,0.437,4,2,0,0.431,1
21.0,47258.0,3972.0,0.6,639.0,17445.0,0.326,1,2,1,-1.569,0
26.0,24519.0,2056.0,6.4,685.0,14176.0,0.261,1,2,0,0.043,0
27.0,49358.0,4333.0,0.9,735.0,3484.0,0.357,1,4,0,0.456,0
22.0,49009.0,4172.0,0.5,775.0,15455.0,0.335,1,0,0,-3.214,0
53.0,26864.0,2262.0,16.0,674.0,16312.0,0.164,0,2,0,-0.543,0
65.0,53222.0,4486.0,40.0,726.0,24805.0,0.347,3,3,0,-0.014,0
33.0,21696.0,1875.0,1.4,669.0,6127.0,0.383,2,5,0,0.499,0
23.0,47034.0,3843.0,2.8,686.0,25518.0,0.51,1,1,0,1.337,1
21.0,61372.0,5096.0,0.7,647.0,44547.0,0.292,0,4,0,2.265,0
35.0,57454.0,4605.0,4.7,689.0,24639.0,0.469,3,3,1,0.18,1
35.0,45712.0,3852.0,11.2,615.0,27629.0,0.26,2,2,0,0.656,0
31.0,52923.0,4485.0,6.2,802.0,10522.0,0.533,1,2,0,-0.179,0
40.0,38648.0,3157.0,3.5,494.0,15643.0,0.241,2,2,1,0.769,1
42.0,55268.0,4738.0,6.4,703.0,14838.0,0.364,1,0,0,-0.103,0
42.0,56457.0,4637.0,7.1,686.0,44860.0,0.329,1,6,0,2.008,0
35.0,36680.0,3036.0,4.7,688.0,7851.0,0.449,0,1,0,1.483,0
26.0,62041.0,5182.0,4.4,579.0,47186.0,0.435,1,3,0,0.187,1
45.0,61867.0,5320.0,16.7,551.0,22058.0,0.196,1,5,0,-0.329,0
38.0,51036.0,4180.0,14.9,710.0,21627.0,0.266,0,2,0,0.214,0
48.0,163499.0,13704.0,14.2,761.0,72417.0,0.513,2,0,0,-0.408,0
47.0,51626.0,4369.0,9.4,680.0,11944.0,0.31,0,3,0,0.223,0
22.0,48506.0,4088.0,0.2,716.0,11118.0,0.381,0,5,0,-1.14,0
22.0,45479.0,3836.0,1.8,629.0,15100.0,0.193,1,2,0,1.451,0
30.0,35531.0,3006.0,0.7,684.0,21635.0,0.275,0,3,0,-0.554,1
26.0,74888.0,6171.0,1.9,747.0,43104.0,0.229,2,0,0,0.681,0
46.0,40388.0,3479.0,17.6,647.0,32238.0,0.393,1,3,0,-2.242,1
42.0,42596.0,3542.0,16.7,751.0,4953.0,0.374,0,3,0,-0.795,0
50.0,43169.0,3580.0,2.1,547.0,26742.0,0.422,2,4,0,1.817,1
42.0,35308.0,3022.0,13.6,624.0,6927.0,0.191,2,5,1,0.426,0
40.0,25012.0,2058.0,2.8,700.0,10837.0,0.355,2,1,1,1.684,0
51.0,44657.0,3745.0,23.6,805.0,8810.0,0.302,1,1,0,-0.012,0
43.0,81478.0,6692.0,16.9,669.0,61278.0,0.056,2,4,0,-0.293,1
39.0,60098.0,5260.0,14.0,595.0,25866.0,0.346,0,1,0,1.009,0
54.0,111007.0,9678.0,2.2,793.0,44639.0,0.429,1,1,0,0.192,0
39.0,77112.0,6412.0,10.8,657.0,21634.0,0.457,0,4,0,-0.107,0
35.0,69625.0,5862.0,3.5,708.0,26925.0,0.296,0,3,0,1.771,0
29.0,128320.0,10694.0,4.4,639.0,17070.0,0.383,4,1,0,1.722,0
46.0,52647.0,4357.0,25.5,683.0,29648.0,0.355,1,1,0,1.467,0
52.0,56583.0,4727.0,2.9,622.0,27047.0,0.224,2,0,0,-0.397,0
37.0,54717.0,4556.0,10.4,823.0,6822.0,0.21,0,2,0,-3.208,0
52.0,110171.0,8902.0,5.3,746.0,13968.0,0.295,0,6,0,-0.643,0
21.0,55062.0,4613.0,0.5,784.0,14851.0,0.276,1,1,0,-0.168,0
37.0,41084.0,3421.0,9.1,609.0,16632.0,0.309,0,0,0,-0.813,0
38.0,71650.0,6008.0,8.0,536.0,15548.0,0.258,5,2,0,-0.484,0
30.0,38092.0,3169.0,6.4,643.0,5657.0,0.321,1,2,0,0.807,1
64.0,69923.0,5785.0,40.0,850.0,8549.0,0.193,0,0,1,-1.207,0
37.0,66258.0,5618.0,13.9,644.0,18475.0,0.452,1,0,1,-0.987,0
34.0,50506.0,4254.0,13.0,740.0,26375.0,0.118,2,4,0,-0.376,0
38.0,70948.0,6077.0,3.5,590.0,39644.0,0.292,0,3,1,-0.031,0
21.0,28158.0,2370.0,1.0,602.0,7382.0,0.28,2,2,0,1.904,0
30.0,59185.0,4913.0,2.9,656.0,22516.0,0.286,0,2,1,-0.43,0
49.0,44660.0,3768.0,1.0,808.0,23284.0,0.216,0,1,0,1.414,0
31.0,199408.0,15959.0,4.8,739.0,63817.0,0.149,0,1,0,0.001,0
29.0,58995.0,5123.0,2.2,517.0,46250.0,0.324,6,1,0,0.546,1
52.0,42054.0,3524.0,24.7,719.0,23952.0,0.28,1,3,0,0.962,0
53.0,29580.0,2573.0,2.8,581.0,14311.0,0.338,0,1,0,2.429,0
44.0,98965.0,8104.0,13.0,619.0,41905.0,0.135,3,3,1,-0.76,1
33.0,46985.0,3828.0,3.8,698.0,19685.0,0.472,1,1,0,0.454,0
35.0,38522.0,3234.0,3.2,759.0,10355.0,0.292,1,3,0,0.799,0
29.0,63986.0,5371.0,8.0,758.0,6906.0,0.02,0,0,1,-1.259,0
27.0,73678.0,6181.0,3.6,685.0,49986.0,0.319,0,5,0,-1.583,0
27.0,73157.0,6119.0,2.1,685.0,53336.0,0.253,1,3,0,-1.746,0
31.0,55491.0,4566.0,8.4,758.0,43332.0,0.187,0,2,1,-2.031,0
27.0,59085.0,4777.0,5.6,553.0,20856.0,0.423,2,0,0,-0.697,1
21.0,61053.0,5117.0,0.4,788.0,46389.0,0.393,0,0,0,0.731,1
40.0,63989.0,5196.0,3.7,610.0,36907.0,0.334,2,0,0,-0.573,1
41.0,66588.0,5396.0,20.5,688.0,24411.0,0.308,0,2,0,-0.239,0
57.0,90002.0,7443.0,13.2,632.0,66502.0,0.35,2,1,0,-0.399,1
31.0,56414.0,4742.0,2.2,580.0,43800.0,0.142,1,2,1,0.888,0
41.0,38083.0,3300.0,2.2,693.0,17155.0,0.319,0,0,0,0.69,0
41.0,51542.0,4379.0,2.7,678.0,32716.0,0.424,3,0,0,0.349,1
35.0,77210.0,6619.0,14.3,660.0,48832.0,0.404,1,0,1,1.529,0
46.0,24616.0,2078.0,24.8,662.0,12471.0,0.195,1,1,0,-0.245,0
47.0,24680.0,2072.0,13.5,774.0,9060.0,0.319,1,2,1,0.602,0
42.0,83143.0,7276.0,15.0,821.0,12534.0,0.188,0,5,0,-0.408,0
35.0,109004.0,8843.0,12.6,754.0,87036.0,0.316,0,6,1,-1.12,0
34.0,31124.0,2572.0,7.8,683.0,3229.0,0.225,1,3,1,0.528,0
23.0,57543.0,4763.0,2.0,546.0,8697.0,0.213,1,3,1,0.026,0
29.0,45949.0,3898.0,8.8,708.0,15213.0,0.336,0,4,0,-0.201,0
31.0,48909.0,3996.0,1.9,708.0,17065.0,0.227,1,3,0,0.282,0
26.0,63106.0,5339.0,0.8,714.0,15800.0,0.221,2,3,0,0.193,0
43.0,30739.0,2591.0,17.2,589.0,3337.0,0.335,2,4,0,-0.146,1
51.0,33418.0,2830.0,21.9,730.0,24213.0,0.152,0,2,1,-1.939,0
28.0,48027.0,4066.0,1.5,770.0,20889.0,0.268,0,0,0,-0.781,0
41.0,51517.0,4425.0,6.4,594.0,40048.0,0.146,2,3,0,-0.134,0
27.0,33137.0,2759.0,4.5,710.0,23477.0,0.164,0,5,0,0.235,0
35.0,78467.0,6608.0,7.2,607.0,32996.0,0.417,4,0,1,0.24,1
30.0,45578.0,3742.0,9.3,657.0,15550.0,0.258,0,1,0,-1.004,0
45.0,45491.0,3718.0,20.6,604.0,10976.0,0.228,1,6,0,-0.313,0
31.0,62460.0,5389.0,5.1,638.0,49643.0,0.385,1,3,1,-3.149,0
49.0,51900.0,4255.0,19.4,646.0,26147.0,0.462,0,1,1,0.353,0
35.0,80174.0,6767.0,9.8,694.0,54561.0,0.325,0,1,0,0.919,0
31.0,36136.0,3043.0,1.0,723.0,28493.0,0.402,0,2,0,1.279,0
24.0,29327.0,2501.0,1.8,746.0,6392.0,0.245,0,3,0,-1.136,0
41.0,47843.0,3855.0,9.1,619.0,35578.0,0.305,3,1,1,-1.077,1
48.0,56511.0,4793.0,25.0,698.0,36498.0,0.301,0,2,0,1.023,0
41.0,31469.0,2619.0,18.6,592.0,12304.0,0.332,1,2,0,1.194,0
63.0,29454.0,2425.0,2.5,653.0,22432.0,0.396,1,3,0,-0.296,1
54.0,59702.0,4950.0,28.5,677.0,29399.0,0.153,1,3,0,0.153,0
35.0,39108.0,3327.0,8.9,600.0,13503.0,0.211,0,1,0,0.578,0
35.0,28608.0,2419.0,0.2,699.0,4861.0,0.251,0,3,0,-1.29,0
43.0,84922.0,7059.0,8.8,654.0,50607.0,0.203,0,1,0,0.574,0
29.0,41389.0,3371.0,7.8,675.0,26097.0,0.323,2,1,0,0.99,0
51.0,92273.0,7525.0,11.0,751.0,18933.0,0.322,0,1,0,-0.226,0
42.0,55709.0,4712.0,14.9,637.0,18322.0,0.306,1,2,0,1.737,0
41.0,62801.0,5100.0,11.8,725.0,5733.0,0.26,0,1,0,-0.32,0
46.0,50007.0,4157.0,15.1,769.0,23400.0,0.435,1,4,0,-1.694,0
57.0,16652.0,1462.0,17.8,766.0,8327.0,0.322,0,2,0,-0.097,0
40.0,32976.0,2773.0,9.6,652.0,22628.0,0.285,0,2,0,-1.357,0
37.0,51975.0,4396.0,15.1,599.0,3618.0,0.307,1,4,0,0.457,0
55.0,64810.0,5286.0,14.3,617.0,9056.0,0.374,0,3,0,1.075,0
49.0,24581.0,1998.0,5.5,552.0,1811.0,0.321,4,0,1,-1.156,0
34.0,53689.0,4545.0,6.1,711.0,40714.0,0.214,1,1,0,0.783,0
38.0,33192.0,2750.0,13.2,719.0,14427.0,0.476,2,4,0,0.619,0
40.0,61124.0,5213.0,9.6,673.0,14334.0,0.346,0,5,1,-0.735,1
42.0,54522.0,4556.0,16.1,572.0,3507.0,0.185,1,2,1,-0.186,1
23.0,76854.0,6860.0,0.7,635.0,9406.0,0.118,0,1,0,0.138,0
21.0,88890.0,7338.0,0.6,757.0,52456.0,0.369,2,3,0,0.143,1
28.0,67618.0,5679.0,7.1,706.0,27738.0,0.429,0,1,0,-0.38,0
27.0,81005.0,6643.0,3.9,717.0,48669.0,0.345,0,1,0,-0.672,0
31.0,46978.0,4003.0,7.0,850.0,11693.0,0.361,0,1,0,-1.217,0
45.0,195926.0,16504.0,17.0,691.0,74386.0,0.364,1,3,0,-0.943,0
36.0,31781.0,2603.0,11.9,515.0,16459.0,0.3,5,1,1,-0.594,0
40.0,43373.0,3599.0,7.1,586.0,9075.0,0.132,2,0,0,0.838,1
25.0,82512.0,7078.0,2.8,683.0,21919.0,0.23,1,3,1,-1.775,1
33.0,77174.0,6605.0,5.4,664.0,12055.0,0.379,1,2,0,-0.106,1
44.0,68488.0,5557.0,9.6,653.0,39986.0,0.359,1,4,1,1.423,0
45.0,74532.0,6166.0,11.7,655.0,36276.0,0.28,1,2,1,-2.388,0
30.0,21536.0,1864.0,4.1,607.0,8259.0,0.245,1,1,0,0.32,0
40.0,112451.0,9358.0,0.5,686.0,53471.0,0.317,0,2,1,-0.395,0
62.0,50178.0,4205.0,31.3,773.0,8899.0,0.266,0,4,0,0.018,0
38.0,96350.0,8210.0,10.4,786.0,63559.0,0.292,0,3,0,-0.084,0
30.0,22026.0,1790.0,1.4,780.0,13582.0,0.313,0,2,0,1.233,0
36.0,61731.0,5058.0,4.2,595.0,11513.0,0.222,2,2,1,-0.439,0
39.0,42681.0,3541.0,11.6,664.0,30486.0,0.38,2,0,0,-0.281,0
36.0,71150.0,6084.0,8.5,642.0,24581.0,0.284,2,3,0,-0.394,1
38.0,63435.0,5405.0,12.8,708.0,25230.0,0.349,0,3,1,0.466,0
22.0,64849.0,5493.0,1.0,655.0,29081.0,0.306,1,2,0,-0.338,1
27.0,34152.0,2844.0,6.3,647.0,22017.0,0.454,2,1,1,0.248,0
36.0,53608.0,4577.0,1.3,762.0,9275.0,0.354,2,0,1,0.806,0
36.0,50717.0,4222.0,9.9,672.0,12617.0,0.341,2,1,1,-0.127,0
32.0,68733.0,5805.0,4.4,671.0,51708.0,0.337,1,3,0,-0.841,1
36.0,85843.0,7298.0,4.9,691.0,64670.0,0.508,2,3,0,-2.399,1
39.0,58853.0,5081.0,17.6,716.0,38651.0,0.296,0,1,1,1.319,0
48.0,30971.0,2583.0,24.0,720.0,5461.0,0.316,1,0,1,0.654,0
37.0,57728.0,4785.0,3.1,770.0,28647.0,0.31,0,2,0,-0.964,0
42.0,178095.0,15255.0,1.3,571.0,68474.0,0.103,1,0,0,-0.238,1
32.0,115357.0,9896.0,10.4,688.0,12754.0,0.309,0,2,0,1.936,0
44.0,15000.0,1239.0,4.1,655.0,1600.0,0.402,1,3,0,-0.877,1
42.0,56590.0,4621.0,20.5,649.0,39196.0,0.351,2,2,0,1.03,0
48.0,83662.0,7156.0,7.6,717.0,9862.0,0.451,3,1,0,1.658,0
46.0,50668.0,4092.0,10.6,756.0,12846.0,0.379,2,1,0,-0.33,0
44.0,44714.0,3607.0,1.1,619.0,7290.0,0.35,1,1,0,-1.099,0
37.0,48774.0,4051.0,9.1,783.0,23476.0,0.389,0,2,1,0.232,0
41.0,70515.0,5888.0,3.9,562.0,43720.0,0.336,1,3,0,-0.258,0
50.0,32803.0,2676.0,12.8,708.0,8164.0,0.272,1,6,0,0.252,0
31.0,93901.0,7860.0,10.0,603.0,59771.0,0.287,3,2,0,-0.595,1
31.0,53631.0,4493.0,2.8,616.0,9719.0,0.062,1,2,0,-0.59,0
40.0,36110.0,2980.0,12.7,671.0,11467.0,0.46,0,2,1,0.582,0
43.0,91222.0,7911.0,4.6,634.0,21178.0,0.28,1,3,1,-1.988,1
29.0,27441.0,2306.0,5.4,462.0,10723.0,0.196,3,1,0,0.272,1
37.0,42841.0,3651.0,5.0,705.0,33662.0,0.263,3,0,0,-0.617,1
